GroupID	Protein
6001	XP_004956987.1
6002	XP_004952395.1
6003	XP_004952894.1
6004	XP_004973390.1
6005	XP_004966209.1
6005	XP_004966210.1
6006	XP_012700009.1
6007	XP_004974083.1
6008	XP_004971577.1
6009	XP_004969291.1
6009	XP_012702854.1
6010	XP_004969080.1
6010	XP_004969079.1
6011	XP_004954012.1
6012	XP_004967905.1
6012	XP_012701174.1
6013	XP_004968589.1
6013	XP_004968588.1
6014	XP_012703743.1
6015	XP_004984720.1
6016	XP_004951562.1
6017	XP_004970188.1
6018	XP_004970753.1
6019	XP_004975832.1
6020	XP_004959462.3
6021	XP_012703766.1
6022	XP_004971376.1
6023	XP_004951851.1
6024	XP_004984686.1
6025	XP_004970460.1
6026	XP_004980151.1
6026	XP_004980142.1
6027	XP_004959692.1
6028	XP_004964532.1
6029	XP_004981143.1
6030	XP_004975207.1
6031	YP_008815772.1
6032	XP_012702284.1
6033	XP_004981631.1
6033	XP_004981632.1
6033	XP_004981630.1
6034	XP_012699184.1
6035	XP_004981282.1
6036	XP_004980901.1
6037	XP_004954597.1
6038	XP_004979223.1
6039	XP_004972985.1
6040	XP_004982579.1
6041	XP_004964147.1
6042	XP_004963351.2
6043	XP_004977395.1
6043	XP_004961010.1
6044	XP_004980095.1
6045	XP_004979597.1
6046	NP_001274161.1
6047	XP_004968263.1
6048	XP_012704056.1
6048	XP_004979845.1
6049	XP_004984261.1
6050	XP_004953702.1
6051	XP_004984787.1
6052	XP_004952991.1
6053	XP_004972937.1
6053	XP_004972936.1
6054	XP_004954341.1
6055	XP_004982577.1
6056	XP_004967150.1
6057	XP_004968117.1
6058	XP_004968329.1
6059	XP_012700915.1
6060	XP_012698424.1
6060	XP_012698425.1
6060	XP_012698426.1
6060	XP_004984646.1
6061	XP_004972493.1
6062	XP_004973669.1
6063	XP_012703916.1
6064	XP_004985844.1
6064	XP_004985846.1
6065	XP_004974311.2
6066	XP_004954135.1
6067	XP_004984027.1
6068	XP_004986549.1
6069	XP_004984080.1
6070	XP_012701313.1
6070	XP_004968126.1
6071	XP_012701594.1
6072	XP_004982688.1
6073	XP_004980986.1
6074	XP_004972757.1
6075	XP_012701101.1
6076	XP_004982706.1
6077	XP_004965231.1
6078	XP_004983636.1
6079	XP_004983126.1
6080	XP_004957668.2
6081	XP_004967974.1
6082	XP_004982650.1
6083	XP_004963491.1
6084	XP_004983526.1
6085	XP_012700871.1
6086	XP_004960803.1
6087	XP_004963087.1
6088	XP_004969532.1
6089	XP_004985586.1
6089	XP_004985585.1
6090	XP_004966301.1
6091	XP_004980687.1
6092	XP_004970485.1
6093	XP_012701192.1
6094	XP_004964924.1
6095	XP_004981157.1
6096	XP_004957222.1
6097	XP_012701355.1
6098	XP_004962060.1
6098	XP_004973013.1
6098	XP_004970843.1
6099	XP_004955593.1
6100	XP_004970847.1
6101	XP_004985932.1
6102	XP_004967313.1
6103	XP_004984395.1
6104	XP_004962341.1
6105	XP_014661361.1
6105	XP_004964455.1
6106	XP_004984571.1
6107	XP_004984982.1
6107	XP_004953844.1
6108	XP_004977346.1
6109	XP_004976873.1
6110	XP_004960188.1
6111	XP_004960416.1
6111	XP_004960417.1
6112	XP_004975690.1
6113	XP_014660405.1
6114	XP_004968717.1
6115	XP_004976931.1
6116	XP_012698579.1
6116	XP_004985291.1
6117	XP_004964835.1
6118	XP_014661317.1
6119	XP_004968966.1
6120	XP_004983037.1
6121	XP_004977561.1
6122	XP_004951734.1
6123	XP_004961740.1
6124	XP_004961596.1
6125	XP_004965908.1
6126	XP_004957189.1
6126	XP_004957188.1
6127	XP_012698361.1
6128	XP_012700147.1
6128	XP_004962637.1
6129	XP_012698698.1
6129	XP_004953115.1
6130	XP_004963230.1
6130	XP_012700281.1
6130	XP_004963226.1
6131	XP_004985309.1
6132	XP_012699107.1
6132	XP_004963970.1
6132	XP_004986883.1
6132	XP_012702234.1
6132	XP_004972050.1
6133	XP_004968143.1
6134	XP_004978501.1
6134	XP_004977405.1
6135	XP_004977484.1
6136	XP_014660215.1
6137	XP_012704362.1
6138	XP_004987350.1
6139	XP_004969239.1
6140	XP_004961621.1
6140	XP_014660442.1
6141	XP_012702139.1
6141	XP_004973411.2
6142	XP_004962970.1
6143	XP_004987068.1
6144	XP_004984446.1
6145	XP_012697994.2
6146	XP_004968574.1
6147	XP_012704412.1
6148	XP_004963164.1
6149	XP_004981198.1
6150	XP_012704007.1
6151	XP_012702460.2
6152	XP_004954269.1
6153	XP_012703070.1
6154	XP_012701085.1
6154	XP_004965293.1
6155	XP_004977225.1
6156	XP_012702639.1
6156	XP_012702640.1
6156	XP_004977980.1
6157	XP_004979468.1
6157	XP_004979469.2
6158	XP_004976057.1
6159	XP_004971790.1
6159	XP_014661286.1
6160	XP_004968850.1
6161	XP_004983832.1
6162	XP_004953089.1
6163	XP_004985260.1
6164	XP_004984564.1
6164	XP_004984562.1
6165	XP_004961449.1
6166	XP_004954107.1
6167	XP_004975928.1
6168	XP_004979773.1
6168	XP_004979771.1
6169	XP_004975218.1
6170	XP_004981659.1
6171	XP_004972091.1
6172	XP_012700242.1
6173	XP_004982400.1
6174	XP_004975229.1
6174	XP_012703235.1
6174	XP_012701311.1
6175	XP_004972239.1
6176	XP_012698511.1
6177	XP_012699616.1
6178	XP_004957007.1
6179	XP_004953651.1
6180	XP_004986949.1
6181	XP_012698152.1
6181	XP_004984429.1
6182	XP_004971180.1
6183	XP_004965888.1
6184	XP_004969765.1
6185	XP_004953263.1
6186	XP_004964602.1
6187	XP_004979538.1
6188	XP_004981873.1
6189	XP_004952830.1
6190	XP_012701742.2
6191	XP_014660289.1
6192	XP_004969069.1
6193	XP_004956342.1
6194	XP_004959040.1
6195	XP_012700671.1
6196	XP_004983120.2
6197	XP_004971651.1
6198	XP_004966966.2
6199	XP_012704232.1
6200	XP_004985942.1
6201	XP_012702126.1
6202	XP_004982301.1
6203	XP_012703377.1
6204	XP_012700616.1
6205	XP_014660631.1
6206	XP_004965452.1
6207	XP_004952108.1
6208	XP_004962478.1
6208	XP_004962475.1
6209	XP_004977062.1
6210	XP_012704361.1
6211	XP_004956952.1
6212	XP_004981325.1
6213	XP_004961965.1
6214	XP_004957514.1
6215	XP_004968685.1
6215	XP_004968684.1
6216	XP_004981303.2
6217	XP_004975907.1
6218	XP_004978905.1
6218	XP_012703568.1
6219	XP_012698919.1
6220	XP_004953576.1
6221	XP_004969232.1
6222	XP_004972730.1
6223	XP_004952712.1
6224	XP_004979603.1
6225	XP_004961053.1
6226	XP_004962110.1
6227	XP_004953647.1
6228	XP_004969219.1
6228	XP_004961083.1
6229	XP_004982385.1
6230	XP_004982784.1
6231	XP_004957370.2
6232	XP_004968860.1
6233	XP_012702876.1
6233	XP_004978765.1
6234	XP_004962633.1
6235	XP_004957219.1
6236	XP_004963037.1
6237	XP_004956038.1
6237	XP_004956037.1
6238	XP_004969705.1
6239	XP_012702367.1
6240	XP_004968852.1
6241	XP_004969593.1
6242	XP_004982043.1
6243	XP_012703563.1
6244	XP_004973955.1
6245	XP_004964259.1
6246	XP_012698459.1
6246	XP_004983975.1
6247	XP_004956637.1
6248	XP_004978893.1
6249	XP_004968730.1
6250	XP_014660651.1
6250	XP_014660650.1
6251	XP_004974664.1
6252	XP_014660060.1
6252	XP_012698422.1
6253	XP_004984909.1
6254	XP_012702545.1
6254	XP_004974210.1
6255	XP_004955802.1
6256	XP_012703173.1
6257	XP_004953158.1
6258	XP_004983103.1
6259	XP_004979659.1
6259	XP_012703476.1
6259	XP_004984527.1
6260	XP_012698420.1
6260	XP_004982916.1
6261	XP_004965256.1
6262	XP_004956950.1
6263	XP_004955515.1
6263	XP_004955516.1
6263	XP_004955514.1
6264	XP_004958767.1
6265	XP_004979194.2
6265	XP_012704064.1
6265	XP_012704065.1
6265	XP_012704066.1
6265	XP_012704067.1
6265	XP_004978239.2
6266	XP_004979518.1
6267	XP_004982229.1
6268	XP_004956858.1
6268	XP_004956857.1
6269	XP_004955142.1
6270	XP_004981199.2
6271	XP_012701892.1
6271	XP_004951507.1
6271	XP_004976560.1
6272	XP_004964420.1
6273	XP_004966350.1
6274	XP_004963344.1
6275	XP_004952463.1
6276	XP_004983386.1
6277	XP_004973357.1
6278	XP_004961058.1
6279	XP_004975980.1
6280	XP_012699562.1
6280	XP_004957670.1
6281	XP_004966371.1
6282	XP_012699325.1
6283	XP_004969559.1
6284	XP_004984155.1
6285	XP_012700153.1
6286	XP_004968687.1
6286	XP_004968686.1
6287	XP_004952132.2
6288	XP_004980538.1
6288	XP_004980526.1
6289	XP_004971882.1
6290	XP_004984549.1
6291	XP_004961671.1
6292	XP_004969930.1
6293	XP_004954472.1
6294	XP_004956837.1
6295	XP_012699105.1
6296	XP_012701148.1
6296	XP_012701149.1
6296	XP_014660629.1
6296	XP_012701150.1
6297	XP_004973261.1
6298	XP_004959009.2
6299	XP_004952572.1
6300	XP_012702180.1
6301	XP_004986023.1
6302	XP_004978351.1
6303	XP_004978643.1
6303	XP_004977504.2
6304	XP_004974652.1
6305	XP_004965431.1
6305	XP_004967344.1
6306	XP_004952103.1
6307	XP_004957264.1
6308	XP_014660192.1
6309	XP_004963859.1
6310	XP_004977390.1
6311	XP_012698874.1
6311	XP_004959635.1
6312	XP_004976504.2
6313	XP_004978903.1
6314	XP_004985476.1
6314	XP_004972455.1
6315	XP_014660511.1
6316	XP_004973246.1
6317	XP_004975132.2
6318	XP_004978827.1
6319	XP_004984565.1
6320	YP_008815773.1
6321	XP_014661140.1
6322	XP_004986798.1
6323	XP_004963354.1
6324	XP_004965053.1
6325	XP_004959903.1
6326	XP_004958775.1
6327	XP_004958326.1
6327	XP_004958325.1
6328	XP_004961113.1
6328	XP_004961112.1
6329	XP_004975094.1
6330	XP_004965346.1
6331	XP_004981750.1
6332	XP_004959418.1
6333	XP_012703746.1
6334	XP_004974477.1
6335	XP_004975889.1
6336	XP_004955585.1
6337	XP_012704315.2
6338	XP_004983407.1
6339	XP_004985694.1
6339	XP_004961253.1
6340	XP_004968950.1
6341	XP_004982291.1
6341	XP_004982292.1
6341	XP_004982293.1
6341	XP_004982290.1
6342	XP_004983934.1
6343	XP_004964282.1
6344	XP_012702191.1
6345	XP_004951328.2
6346	XP_004986080.1
6347	XP_004956626.1
6348	XP_004976600.1
6349	XP_012701436.1
6350	XP_004970300.1
6351	XP_012704457.1
6351	XP_012704528.1
6352	XP_012700739.1
6353	XP_004969331.1
6354	XP_004963582.1
6355	XP_004979673.1
6355	XP_004979672.1
6356	XP_004978963.1
6356	XP_004978964.1
6357	XP_004957269.1
6358	XP_014660845.1
6359	XP_004968337.1
6360	XP_004954296.1
6361	XP_012702407.1
6362	XP_004951461.1
6363	XP_012703919.1
6364	XP_004971117.1
6364	XP_004971116.1
6365	XP_004952603.2
6366	XP_004959456.1
6367	XP_004972031.1
6368	XP_004977740.3
6369	XP_004985389.3
6370	XP_012703329.1
6371	XP_004952209.2
6372	XP_004958056.1
6373	XP_014660965.1
6374	YP_008815779.1
6375	XP_004956882.1
6375	XP_004956880.1
6376	XP_004984803.1
6376	XP_004984808.2
6376	XP_012698173.1
6377	XP_012698970.1
6378	XP_004958619.1
6379	XP_004953706.1
6380	XP_004963889.2
6381	XP_004974341.1
6382	XP_004970339.1
6383	XP_004962746.1
6383	XP_004962745.1
6384	XP_004977388.1
6385	XP_012701693.1
6386	XP_004958162.1
6387	XP_004978965.1
6388	XP_004971739.1
6389	XP_004963828.1
6390	XP_004970077.1
6391	XP_012702657.2
6392	XP_004983202.1
6393	XP_004964525.1
6394	XP_004973143.1
6395	XP_004965795.1
6396	XP_014660601.1
6397	XP_004980549.3
6398	XP_004973382.1
6399	XP_004969756.1
6399	XP_004969758.1
6400	XP_012698218.1
6400	XP_004982150.1
6401	XP_004984122.1
6401	XP_004984123.1
6401	XP_014660690.1
6401	XP_004952348.1
6402	XP_004979539.1
6403	XP_004974040.1
6404	XP_004979035.2
6405	XP_004973902.1
6406	XP_004956139.1
6406	XP_012699620.2
6407	XP_004976824.1
6408	XP_004959964.2
6409	XP_004964055.1
6410	XP_004961937.1
6411	XP_004961975.1
6412	XP_004964794.1
6413	XP_004962651.1
6414	XP_012699540.1
6415	XP_004968262.1
6416	XP_004971678.1
6417	XP_004984128.1
6418	XP_004953583.1
6419	XP_004985562.1
6420	XP_004973378.1
6421	XP_004984845.1
6422	XP_004971313.1
6423	XP_004959073.1
6424	XP_012702208.1
6425	XP_014661148.1
6426	XP_004951919.1
6427	XP_004951855.1
6427	XP_004951856.1
6427	XP_004951854.1
6428	XP_004966128.1
6429	XP_004955599.1
6430	XP_004977153.1
6431	XP_004964774.1
6432	XP_004981658.1
6433	XP_004960049.1
6434	XP_004970750.1
6435	XP_004964485.1
6436	XP_004965660.1
6437	XP_004973875.1
6438	XP_004960289.1
6439	XP_004960395.1
6440	XP_004981566.1
6441	XP_004974947.1
6442	XP_004978874.1
6443	XP_004964468.1
6443	XP_004964467.1
6444	XP_004965372.1
6445	XP_004951927.1
6445	XP_004951926.1
6446	XP_004968087.1
6447	XP_004960490.1
6448	XP_004963373.1
6449	XP_012699207.1
6450	XP_004951826.1
6451	XP_004974375.1
6452	XP_004964033.1
6453	XP_004957029.1
6454	XP_012699441.1
6455	XP_004982963.1
6455	XP_012701428.1
6456	XP_004976293.1
6457	XP_012698567.1
6458	XP_004956120.1
6459	XP_004967436.1
6459	XP_004971479.1
6459	XP_004967434.1
6460	XP_004956591.1
6461	XP_004980731.1
6462	XP_004972956.1
6463	XP_004969633.1
6464	XP_004960880.1
6465	XP_012699221.1
6466	XP_004968692.1
6467	XP_004961808.1
6468	XP_004984616.1
6469	XP_004974360.1
6470	XP_004962931.2
6471	XP_004956769.1
6472	XP_012700896.1
6473	XP_004966473.1
6473	XP_014660307.1
6474	XP_014660517.1
6474	XP_004959951.1
6475	XP_004961591.1
6476	XP_012703514.1
6476	XP_012700187.1
6476	XP_004985764.1
6476	XP_004985763.1
6476	XP_004978392.1
6476	XP_004970494.1
6476	XP_004961798.1
6476	XP_004982927.1
6476	XP_004982928.1
6476	XP_012704667.1
6477	XP_004953619.1
6478	XP_012698409.1
6478	XP_004952059.1
6479	XP_004955299.3
6480	XP_004953212.1
6481	XP_004970687.1
6482	XP_004983392.1
6483	XP_012700244.1
6484	XP_004958156.1
6485	XP_004955061.1
6486	XP_004966407.1
6487	XP_004984304.1
6488	XP_012698595.1
6488	XP_004985191.1
6489	XP_004975262.1
6490	XP_012700577.1
6491	XP_012700138.2
6492	XP_004980132.1
6492	XP_004978384.1
6493	XP_004962987.1
6494	XP_004968827.1
6495	XP_004973828.1
6495	XP_004973829.1
6495	XP_004973827.1
6496	XP_004960243.1
6497	XP_004969645.1
6498	XP_004974469.1
6499	XP_004954997.1
6500	XP_004976876.1
6500	XP_004978248.1
6501	XP_004952264.1
6502	XP_004969030.1
6502	XP_004969031.1
6502	XP_004969029.1
6503	XP_004958046.1
6504	XP_004973225.1
6504	XP_004973224.1
6505	XP_014660891.1
6506	XP_004966597.1
6506	XP_004964337.1
6506	XP_004964338.1
6507	XP_012702423.2
6508	XP_012698810.1
6509	XP_012704084.1
6509	XP_004978580.1
6509	XP_004977623.1
6509	XP_004977622.2
6509	XP_004978581.1
6510	XP_012699225.2
6511	XP_004953065.1
6512	XP_012698632.1
6513	XP_012701915.1
6514	XP_012700451.1
6515	XP_004965140.1
6516	XP_004975239.1
6517	XP_014660519.1
6518	XP_004978450.1
6519	XP_004962004.1
6520	XP_004984987.1
6521	XP_004951643.1
6522	XP_004972486.1
6523	XP_012702613.1
6524	NP_001267750.1
6525	XP_004969505.1
6526	XP_012701130.1
6527	XP_004987141.1
6528	XP_012698229.1
6528	XP_004983739.1
6529	XP_004956084.1
6529	XP_004956085.1
6529	XP_012702865.1
6530	XP_004961544.1
6530	XP_004961543.1
6531	XP_004975477.1
6532	XP_004956785.1
6533	XP_012701153.1
6533	XP_004964364.1
6534	XP_012700122.1
6535	XP_004970833.1
6536	XP_004982444.1
6537	XP_004977911.1
6538	XP_012700051.1
6538	XP_012700229.1
6539	XP_012700861.1
6540	XP_004970907.1
6541	XP_004952368.1
6542	XP_004960683.1
6542	XP_012699829.1
6542	XP_004960682.1
6543	XP_012704270.1
6543	XP_004983741.1
6543	XP_004983743.1
6544	XP_004955103.1
6545	XP_004969768.1
6546	XP_004979746.1
6547	XP_012698963.1
6548	XP_004962877.1
6549	XP_004965833.1
6550	XP_004970146.1
6551	XP_004964969.1
6552	XP_004976444.1
6553	XP_004961966.1
6554	XP_004984657.1
6555	XP_004959632.1
6556	XP_004956484.1
6557	XP_004961085.1
6558	XP_012704403.1
6559	XP_004970536.1
6560	XP_014661015.1
6561	XP_004967453.1
6561	XP_012702063.1
6562	XP_004970422.1
6562	XP_004960087.1
6563	XP_004976744.1
6563	XP_012702653.1
6563	XP_004976743.1
6564	XP_004953602.1
6565	XP_004970573.1
6566	XP_004985500.1
6567	XP_004977217.1
6568	XP_012699606.1
6569	XP_004955379.1
6570	XP_004956758.1
6571	XP_012698064.1
6572	XP_004981155.1
6573	XP_004979834.1
6574	XP_004963132.1
6575	XP_004964808.1
6576	XP_004961753.1
6577	XP_004964933.1
6577	XP_004964934.1
6578	XP_004969941.1
6579	XP_012698290.1
6580	XP_012699691.1
6581	XP_004985013.2
6581	XP_014661208.1
6582	XP_012702895.1
6583	XP_004966998.1
6584	XP_012703565.1
6585	XP_004977511.1
6586	XP_004952735.1
6587	XP_004970281.1
6587	XP_004977008.1
6587	XP_004977007.1
6588	XP_012700639.1
6589	XP_004962770.1
6590	XP_004978651.1
6590	XP_012703450.1
6590	XP_004977548.1
6591	XP_004981112.1
6592	XP_004965199.1
6593	XP_004984339.1
6594	XP_004983699.1
6595	XP_004952731.1
6596	XP_004966250.1
6597	XP_004981910.1
6598	XP_004975671.1
6598	XP_004975670.1
6599	XP_004982191.1
6600	XP_004977337.1
6600	XP_004977338.1
6601	XP_004967713.1
6602	XP_004964813.1
6603	XP_004956276.1
6603	XP_004954753.1
6604	XP_004962163.1
6604	XP_004961391.2
6604	XP_004953289.1
6604	XP_004953287.1
6604	XP_004980024.1
6604	XP_004970669.1
6605	XP_004954201.1
6606	XP_004977658.1
6607	XP_004979485.1
6608	XP_004952031.1
6609	XP_004959703.1
6610	XP_004962393.1
6611	XP_004953846.1
6612	XP_004960917.1
6613	XP_004957711.1
6614	XP_004968152.1
6615	XP_004970950.1
6615	XP_004970949.1
6615	XP_004970936.1
6615	XP_004970945.1
6615	XP_004970935.1
6615	XP_004970947.1
6615	XP_012701539.1
6616	XP_004956843.2
6617	XP_004982347.1
6618	XP_004971829.1
6618	XP_004963599.1
6619	XP_012698104.1
6619	XP_012698105.1
6619	XP_004982020.1
6620	XP_012700363.1
6620	XP_004960177.2
6620	XP_012700362.1
6621	XP_004968811.1
6622	XP_004960675.1
6623	XP_014661356.1
6624	XP_004978992.1
6625	XP_012704635.1
6626	XP_004983114.1
6627	XP_004953527.1
6627	XP_004953526.1
6628	XP_004975534.1
6629	XP_012700013.1
6630	XP_004960099.1
6630	XP_004960098.1
6631	XP_014660347.1
6632	XP_004951920.1
6633	XP_014659999.1
6634	XP_012702893.1
6635	XP_012704291.1
6635	XP_004983435.1
6636	XP_004977221.1
6637	XP_004972523.1
6637	XP_004972522.2
6638	XP_004971412.1
6639	XP_012703701.1
6640	XP_004985676.1
6641	XP_004952727.1
6642	XP_004961545.1
6642	XP_004961546.1
6643	XP_004958514.1
6644	XP_014661013.1
6645	XP_004984056.1
6646	XP_004969019.1
6647	XP_004985207.1
6648	XP_004968810.1
6649	XP_004980305.1
6650	XP_004962917.1
6651	XP_004983278.1
6652	XP_014660223.1
6653	XP_004962766.1
6653	XP_004962767.1
6653	XP_004964897.1
6654	XP_004957512.1
6654	XP_012698855.1
6654	XP_004957511.1
6655	XP_004979442.1
6655	XP_004979441.1
6656	XP_004953981.1
6657	XP_004960358.1
6658	XP_004954009.1
6659	XP_012701897.1
6659	XP_012701735.1
6659	XP_012701898.1
6660	XP_004958673.1
6661	XP_004986104.1
6662	XP_004987272.1
6663	XP_012701316.1
6663	XP_004968488.1
6664	XP_004985052.1
6665	XP_004981881.1
6666	XP_004963556.1
6667	XP_004958524.1
6668	XP_012702589.1
6668	XP_004972900.1
6668	XP_004972901.1
6669	XP_004966367.1
6670	XP_014660485.1
6670	XP_012700560.1
6671	XP_004963255.1
6671	XP_004963254.1
6671	XP_004963256.1
6672	XP_004969800.1
6673	XP_004972707.1
6674	XP_004975306.1
6675	XP_004963260.1
6676	XP_004956343.2
6677	XP_012702675.1
6678	XP_004955166.1
6678	XP_012701146.1
6679	XP_004961332.1
6680	XP_004958093.1
6681	XP_004969499.1
6682	XP_004975413.1
6683	XP_004969303.1
6683	XP_004969302.1
6684	XP_004951625.1
6685	XP_004970223.1
6686	XP_004963517.2
6687	XP_004968929.1
6688	XP_004972635.1
6689	XP_014660281.1
6690	XP_004966970.1
6691	XP_004979215.1
6692	XP_004976058.1
6693	XP_004976669.1
6694	XP_004973329.1
6695	XP_004987113.1
6696	XP_012700865.1
6697	XP_004951957.1
6697	XP_004951955.1
6698	XP_004974648.1
6699	XP_012701463.1
6700	XP_012700827.1
6701	XP_012698305.1
6702	XP_012702136.1
6702	XP_004972733.1
6703	XP_004979579.1
6704	XP_012703685.1
6705	XP_004981273.2
6706	XP_004970330.1
6707	XP_004958347.1
6708	XP_004970374.1
6709	XP_004964863.1
6710	XP_004958159.1
6711	XP_004967689.1
6712	XP_004952399.1
6713	XP_004955467.1
6714	XP_012700317.1
6715	XP_012703640.1
6715	XP_014660516.1
6716	XP_004957943.1
6717	XP_004958698.1
6717	XP_004984459.1
6718	XP_004972602.1
6719	XP_004969710.1
6720	XP_004954244.1
6721	XP_004984259.1
6722	XP_004978959.1
6723	XP_004968129.1
6724	XP_012702946.1
6725	XP_004970874.1
6726	XP_004969581.1
6727	XP_004970957.1
6728	XP_004981407.1
6729	XP_004962854.1
6730	XP_004959609.1
6731	XP_004977489.1
6731	XP_004978620.1
6732	XP_004976623.1
6733	XP_004972393.1
6734	XP_004970720.1
6735	XP_014660741.1
6736	XP_012701472.1
6737	XP_004975068.1
6737	XP_004975067.1
6738	XP_004965098.1
6739	XP_004967803.1
6740	XP_004984211.1
6741	XP_012700597.1
6742	XP_004975875.1
6743	XP_004968276.1
6744	XP_004986127.1
6745	XP_004972841.1
6746	XP_004985574.1
6747	XP_004955898.1
6748	XP_004974851.1
6749	XP_012703537.1
6750	XP_004954320.1
6751	XP_004985623.1
6752	XP_004985457.1
6753	XP_004957133.1
6754	XP_012703351.2
6754	XP_004985833.1
6755	XP_004983629.1
6756	XP_012698308.1
6756	XP_004984202.1
6757	XP_004964380.1
6758	XP_014660718.1
6759	XP_004960672.1
6760	XP_014661209.1
6761	XP_004987294.1
6762	XP_004968932.1
6763	XP_012700525.1
6764	XP_004980468.1
6765	XP_004981567.1
6766	XP_004957559.1
6767	XP_004982663.1
6768	XP_004959715.1
6769	XP_004956158.1
6769	XP_004974176.1
6769	XP_004976610.1
6770	XP_004973547.1
6771	XP_004978091.1
6772	XP_004963682.1
6773	XP_004977209.1
6773	XP_004977207.1
6774	XP_004984049.1
6775	XP_004963730.1
6776	XP_004965203.1
6777	XP_004953735.1
6778	XP_004954658.2
6779	XP_014660946.1
6780	XP_004960645.1
6781	XP_004968875.1
6782	XP_004959421.1
6783	XP_004962325.1
6784	XP_004987290.1
6785	XP_004958474.1
6786	XP_004982711.1
6787	XP_004973535.1
6788	XP_004969860.1
6789	XP_004962925.1
6790	XP_004972158.1
6791	XP_004978367.1
6792	XP_004957824.1
6792	XP_004957825.1
6792	XP_004957826.1
6793	XP_004981649.1
6794	XP_004962806.1
6795	XP_004978126.1
6795	XP_004985745.1
6795	XP_004953122.1
6796	XP_012699479.1
6796	XP_004956284.1
6797	XP_012701781.1
6798	XP_004977865.1
6799	XP_004971121.1
6800	XP_004977568.1
6800	XP_004978696.1
6801	XP_004953966.1
6802	XP_004972727.1
6803	XP_004952491.1
6804	XP_004969061.1
6805	XP_004972843.1
6806	XP_004980600.1
6807	XP_004985375.1
6808	YP_008815757.1
6809	XP_004956392.1
6810	XP_004967398.1
6811	XP_004980830.1
6811	XP_004958899.1
6812	XP_004987062.1
6813	XP_012703078.1
6814	XP_012700677.1
6815	XP_004981867.1
6816	XP_004983668.1
6817	XP_014660386.1
6818	XP_004969658.1
6819	XP_004980828.1
6820	XP_014660312.1
6821	XP_004962815.1
6822	XP_004986855.1
6823	XP_004970626.1
6824	XP_012700178.1
6825	XP_004968364.1
6826	XP_004980624.1
6827	XP_012703433.1
6827	XP_004979552.2
6828	XP_004965591.1
6828	XP_004965588.1
6828	XP_004965589.1
6828	XP_004965590.1
6829	XP_004953017.1
6830	XP_004971580.1
6831	XP_012698144.2
6832	XP_004984007.1
6833	XP_004952579.1
6833	XP_004952581.1
6834	XP_004962982.1
6834	XP_004962981.1
6835	XP_014660362.1
6836	XP_004980851.1
6837	XP_004984816.1
6838	XP_004969060.1
6838	XP_004967676.1
6838	XP_004977190.1
6839	XP_004967981.1
6840	XP_004971284.2
6841	XP_012700768.1
6842	XP_012701189.1
6843	XP_004970614.1
6844	XP_004982017.1
6845	XP_004977286.1
6846	XP_004971328.1
6847	XP_004955817.1
6848	XP_004982905.1
6849	XP_012699049.1
6850	XP_004970989.1
6851	XP_004955709.1
6852	XP_004964652.1
6853	XP_004975501.2
6854	XP_004974364.1
6855	XP_014661022.1
6856	XP_012702402.1
6856	XP_004973792.1
6857	XP_004979769.1
6857	XP_004979765.1
6857	XP_004979768.1
6857	XP_012703789.1
6858	XP_012701465.1
6859	XP_012700380.1
6860	XP_012703511.1
6860	XP_012703498.1
6861	XP_012701265.1
6861	XP_012701264.1
6862	XP_004972862.1
6863	XP_012704493.1
6864	XP_004974509.1
6865	XP_004960625.1
6866	XP_012701786.1
6866	XP_012701785.1
6867	XP_004981241.1
6868	XP_012700623.1
6869	XP_014660093.1
6870	XP_014660669.1
6871	XP_004953902.1
6871	XP_004972402.2
6871	XP_004951593.1
6871	XP_004978747.1
6871	XP_004984492.1
6872	XP_004979417.1
6872	XP_004979420.1
6873	XP_004964271.1
6874	XP_004971187.2
6875	XP_004955863.1
6876	XP_012698660.1
6877	XP_004966390.1
6878	XP_004964967.1
6878	XP_014660626.1
6878	XP_004964965.1
6878	XP_004964966.1
6878	XP_004953974.1
6878	XP_014660627.1
6879	XP_004976819.1
6880	XP_004959998.1
6881	XP_004974557.1
6882	XP_012703321.1
6882	XP_012703323.1
6882	XP_004976527.2
6883	XP_004975258.1
6884	XP_004976932.2
6885	XP_004951782.1
6886	XP_012702501.1
6887	XP_004961616.1
6888	XP_004973540.1
6889	XP_012702526.1
6890	XP_004973865.1
6891	XP_004963823.1
6892	XP_004962787.1
6893	XP_004983750.1
6894	XP_004971232.1
6895	XP_004968539.1
6896	XP_004968957.1
6896	XP_004976897.1
6896	XP_004968956.1
6897	XP_004954929.1
6898	XP_004960305.1
6899	XP_004966013.1
6900	XP_004952556.1
6901	XP_004972997.1
6902	XP_004954179.1
6903	XP_004961940.1
6904	XP_004965734.1
6905	XP_004970968.1
6906	XP_004971104.1
6907	XP_004953477.1
6907	XP_004953478.1
6907	XP_012700790.1
6907	XP_012701408.1
6907	XP_004977986.1
6908	XP_004958123.1
6909	XP_004985815.1
6910	XP_004964358.1
6911	XP_004973883.2
6912	XP_004956230.1
6913	XP_004969186.1
6914	XP_004964292.1
6914	XP_004964291.1
6915	XP_004951823.1
6916	XP_004970705.1
6917	XP_004982338.1
6918	XP_004974031.2
6919	XP_012699504.1
6920	XP_004971554.1
6921	XP_004981876.1
6921	XP_004981875.1
6922	XP_004974979.1
